text,label
(a1 +···+an)2 ≤ n(a2,orthogonality
"2. If r ≥ 0, stop: the current solution is optimal. Otherwise, if ri is the most",linear_prog
"38. These Jordan matrices have eigenvalues 0, 0, 0, 0. They have two eigenvectors (ﬁnd",eigenvec_val
12. Decide whether F = x2y2 − 2x − 2y has a minimum at the point x = y = 1 (after,pos_def_matrices
"4D If A is factored into LDU, the upper left corners satisfy Ak = LkDkUk. For",determinants
(c) the product of two numbers on the unit circle?,eigenvec_val
", and c =",linear_prog
"the bottom row r, If B−1u ≤ 0, the next corner is inﬁnitely far away and the minimal",linear_prog
"years ago. Mathematics keeps changing direction! After all, a single number can tell",determinants
"By rule 7, their determinants all equal 1. Also, any diagonal matrix is the same as its",determinants
"Hermitian, skew-Hermitian, and unitary matrices are also in this class. They correspond",eigenvec_val
The ninth property is the product rule. I would say it is the most surprising.,determinants
The coefﬁcient 2 is the ﬁrst pivot. Elimination is constantly dividing the pivot into the,gauss elim
"is n, all those edges from the source and into the sink are ﬁlled—and the ﬂow produces",linear_prog
reversal on row exchanges. The determinant of a permutation matrix P was the only,determinants
2 )P2 that det(P1 +P2) = 0.,determinants
"identity matrix. There is a full set of pivots, all equal to 1, with zeros above and below.",vector spaces
"To organize the whole discussion, we take each of the four subspaces in turn. Two of",vector spaces
"If n itself is a prime, a completely different algorithm is used.",orthogonality
E−1 applied to F−1 applied to G−1 applied to I produces A.,gauss elim
To compute the minimum exactly is equivalent to solving the differential equation ex-,pos_def_matrices
"(0,1,−1,0), a3 = (0,0,1,−1).",orthogonality
"ﬁrst row. The key point is this: By rule 5, detA is unchanged when a multiple of row 1",determinants
2 governs the decay; after the ﬁrst step every uk is 1,eigenvec_val
"17. What values of α produce instability in vn+1 = α(vn +wn), wn+1 = α(vn +wn)?",eigenvec_val
"independent at t = 0, they remain linearly independent forever. If the initial vectors are",eigenvec_val
Chapter 6 Positive Deﬁnite Matrices,pos_def_matrices
(a) These four vectors are dependent because,vector spaces
invertible: y+z = b1 and 2y+2z = b2 usually have no solution.,vector spaces
"eigenvector of Ak. When S diagonalizes A, it also diagonalizes Ak:",eigenvec_val
real effect of the ﬁrst step is to split u0 into the two eigenvectors of A:,eigenvec_val
"The most important application, and the reason this chapter is essential to the book,",determinants
"5.21 If M is the diagonal matrix with entries d, d2, d3, what is M−1AM? What are its",eigenvec_val
(b) What is the SVD for AT and for A−1?,pos_def_matrices
"n is wm, the two sums are",orthogonality
9. Suppose elimination fails because there is no pivot in column 3:,gauss elim
R2 = A. How many square roots will there be?,eigenvec_val
17. From A = RTR. show for positive deﬁnite matrices that detA ≤ a11a22···ann. (The,pos_def_matrices
. What R is virtually certain if the random A is 4 by 3?,vector spaces
"multiplications by Dn/2 in equation (13), which is really a factorization of Fn:",orthogonality
the minimum cost in this problem will be zero—with w∗ = 0.,linear_prog
"vectors other than zero. In short, A−λI must be singular.",eigenvec_val
bor above it to turn up. The “ﬁve-point matrix” has bandwidth N: This matrix has had,computations
2. S = triangular pail of A (Gauss-Seidel method).,computations
"2. After the preceding simplex step, prepare for and decide on the next step.",linear_prog
p = A(ATA)−1ATb = A(ATA)−10 = 0.,orthogonality
"least one of the circles C1,...,Cn, where Ci has its center at the diagonal entry aii. Its",computations
(a) What formula for x1 comes from left side = right side?,determinants
1.4 Matrix Notation and Matrix Multiplication,gauss elim
and the magnitude is,eigenvec_val
"vectors in its nullspace, the potentials x are not well determined. In the ﬁrst case x does",vector spaces
each of Lc = b and Ux = c?,gauss elim
The triangular factors have detL = detU = 1 and detD = d1···dn.,determinants
"Row space: dimension r = n−1, independent rows from any spanning tree.",vector spaces
go out from the origin. Two vectors are dependent if they lie on the same line. Three,vector spaces
F is r by n−r,vector spaces
"For the best straight line as in Figure 3.9a, ﬁnd its four heights pi and four errors ei.",orthogonality
notice that ours came directly from the calculation of ∥b− p∥2. This stays nonnegative,orthogonality
The column space looks harder to describe. Which scores ﬁt perfectly with a set of,vector spaces
a number eiθ on the unit circle: z = reiθ. That expresses z in “polar coordinates.” If,pos_def_matrices
"For n = 2, we will be proving that ad − bc is correct. For n = 3, the determinant",determinants
you try to measure the position of a particle you change its momentum.,eigenvec_val
How are the properties of a matrix reﬂected in its eigenvalues and eigenvectors? This,eigenvec_val
"extremely thin within n-dimensional space, although it would look solid to us.",gauss elim
"Finally, to keep their employees really moving, banks offer continuous compounding.",eigenvec_val
(c) ﬁnd the eigenvalues of A.,eigenvec_val
"ferences are b1,...,b6, when is it possible to assign potentials x1,...,x4 so that the",vector spaces
There is a solution when A−λM is singular. The special choice M = I brings back the,pos_def_matrices
"Remark on the calculations I think it is easier to compute the orthogonal a, B, C,",orthogonality
"x1,...,xn. Every other vector x is a combination of those particular vectors (they span",vector spaces
exactly to least-squares problems in one unknown.,orthogonality
"The next step is to compound every day, on 5(365) days. This only helps a little:",eigenvec_val
"parallel to themselves, and for b = (2,5,7) the ﬁgure is suddenly different. The lowest",gauss elim
vTx = (ATz)Tx = zTAx = zT0 = 0.,orthogonality
"60. Construct a matrix whose nullspace consists of all combinations of (2,2,1,0) and",vector spaces
2.2 Solving Ax = 0 and Ax = b,vector spaces
21. Explain by mathematics or economics why increasing the “consumption matrix” A,eigenvec_val
one row. The solutions to Ax = 0 lie on a,gauss elim
"45. If you take powers of a permutation, why is some Pk eventually equal to I? Find a 5",gauss elim
"The family of matrices M−1AM includes A itself, by choosing M = I. Any of these",eigenvec_val
20. Why does a complete graph with n = 6 nodes have m = 15 edges? A spanning tree,vector spaces
"(b) ∞, regardless of b.",vector spaces
6. Find the projection of b onto the column space of A:,orthogonality
Forward elimination also acts on the right-hand side (subtracting the same multiples,gauss elim
cross-section through a bowl.,pos_def_matrices
"2.3 Linear Independence, Basis, and Dimension",vector spaces
"Suppose x is an n-dimensional vector. When A multiplies x, it transforms that vector",vector spaces
"the row picture, the column picture, the coefﬁcient matrix, the solution?",gauss elim
The main object of this section is to solve uk+1 = Auk. That leads us to Ak and powers,eigenvec_val
"18. Suppose A has eigenvalues 0, 3, 5 with independent eigenvectors u, v, w.",eigenvec_val
"To decide if b is a combination of the columns, we try to solve Ax = b. To decide if",vector spaces
"(b) If ATy = c has a solution and Ax = 0, then x is perpendicular to",orthogonality
fact (L⊥)⊥ is the same as,orthogonality
This will bring us back to the product of the pivots.,determinants
pivot variables are completely determined in terms of v and y:,vector spaces
AAT). The columns of V are right singular vectors (unit eigenvectors of ATA).,pos_def_matrices
and λ2 = 5 with x2 =,eigenvec_val
the new name: A complex matrix with orthonormal columns is called a unitary matrix.,eigenvec_val
cx = (cN −cBB−1N)xN +cBB−1b,linear_prog
(b) The 4 by 4 matrix with aij = (−1)ij.,vector spaces
ﬁrst row of AB uses the numbers 2 and 3 from the ﬁrst row of A. Those numbers give,gauss elim
"4.6 Find all the cofactors, and the inverse or the nullspace, of",determinants
"tions. (Change 6 to 12 in the example, and elimination will lead to 0 = 0. Now y",gauss elim
Determinants are much further from the center of linear algebra than they were a hundred,determinants
6. The higher order equation y′′ +y = 0 can be written as a ﬁrst-order system by intro-,eigenvec_val
17. Find two ways to choose nonzeros from four different rows and columns:,determinants
3.5 The Fast Fourier Transform,orthogonality
"It is remarkable that F is so easy to invert. If that were all (and up to 1965 it was all),",orthogonality
"same applies to A2,A3,..., and every QR step begins with a tridiagonal matrix.",computations
"2nℓ, when starting with the power n = 2ℓ and going all the way to n = 1—where",orthogonality
"The constants are c1 = 3 and c2 = 1, and the solution to the original equation is",eigenvec_val
"3,−1) have opposite signs and the masses move in opposite directions. This time the",pos_def_matrices
"matrix in the left-hand half became the identity. Since A went to I, the same operations",gauss elim
1. This matrix has eigenvalues 2−,computations
T(v+w) = T(v)+T(w) by choosing w =,vector spaces
"have no solution, one solution, or inﬁnitely many solutions:",gauss elim
This vector x = 0 is orthogonal to every vector in Rn.,orthogonality
33. (Left nullspace) Add the extra column b and reduce A to echelon form:,vector spaces
(c) The solution xp with all free variables zero is the shortest solution (minimum,vector spaces
"34. Prove that if V and W are three-dimensional subspaces of R5, then V and W must",vector spaces
ﬂow graph shows the order that the c’s enter the FFT and the log2n stages that take them,orthogonality
"5. If u is a unit vector, show that Q = I − 2uuT is a symmetric orthogonal matrix. (It",orthogonality
1.7 Special Matrices and Applications,gauss elim
"around the unit circle. At the same time the screen shows Ax, in color and also moving.",eigenvec_val
"F(x,y) to have a saddle at (0,0)?",pos_def_matrices
discusses poker and other matrix games. The MIT students in Bringing Down the House,linear_prog
"and denominator are doubled, and the cosine is unchanged. Reversing the sign of b, on",orthogonality
makes computing all corners totally impractical for large m and n. It is the task of Phase,linear_prog
"4. Write out E2 = ∥Ax−b∥2 and set to zero its derivatives with respect to u and v, if",orthogonality
freedom (columns of U can be multiplied by any eiθ).,eigenvec_val
That point x = 2 and y = 3 will soon be found by “elimination.”,gauss elim
"ponents of x are zero. More than n planes pass through the corner, so a basic variable",linear_prog
